industry_id;region_id;industry;region;size;expense;amount;min;max
150202;5401;Строительство жилых и нежилых зданий;Новосибирск;M;Резерв;1492667;500000;2324000
150202;5401;Строительство жилых и нежилых зданий;Новосибирск;L;Резерв;11364333;1000000;20080000
20206;3601;Кафе;Воронеж;S;Аренда помещения и обеспечительный депозит;206667;180000;240000
20206;3601;Кафе;Воронеж;M;Аренда помещения и обеспечительный депозит;436667;350000;600000
20206;3601;Кафе;Воронеж;L;Аренда помещения и обеспечительный депозит;890000;720000;1200000
20206;3601;Кафе;Воронеж;S;Ремонт, отделка и подготовка помещения;236667;200000;300000
20206;3601;Кафе;Воронеж;M;Ремонт, отделка и подготовка помещения;590000;400000;750000
20206;3601;Кафе;Воронеж;L;Ремонт, отделка и подготовка помещения;1383333;800000;1900000
20206;3601;Кафе;Воронеж;S;Проектирование и согласование планировки, технологический проект;53333;50000;60000
20206;3601;Кафе;Воронеж;M;Проектирование и согласование планировки, технологический проект;110000;100000;120000
20206;3601;Кафе;Воронеж;L;Проектирование и согласование планировки, технологический проект;193333;180000;200000
20206;3601;Кафе;Воронеж;S;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);336667;300000;360000
20206;3601;Кафе;Воронеж;M;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);843333;600000;980000
20206;3601;Кафе;Воронеж;L;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);1950000;1200000;2350000
20206;3601;Кафе;Воронеж;S;Мебель и интерьерное оснащение зала;173333;120000;200000
20206;3601;Кафе;Воронеж;M;Мебель и интерьерное оснащение зала;403333;360000;450000
20206;3601;Кафе;Воронеж;L;Мебель и интерьерное оснащение зала;960000;800000;1100000
20206;3601;Кафе;Воронеж;S;Посуда, инвентарь и мелкий кухонный инвентарь;56667;50000;70000
20206;3601;Кафе;Воронеж;M;Посуда, инвентарь и мелкий кухонный инвентарь;133333;100000;170000
20206;3601;Кафе;Воронеж;L;Посуда, инвентарь и мелкий кухонный инвентарь;286667;200000;380000
20206;3601;Кафе;Воронеж;S;Первичный запас сырья, продуктов и расходных материалов;73333;50000;90000
20206;3601;Кафе;Воронеж;M;Первичный запас сырья, продуктов и расходных материалов;153333;100000;180000
20206;3601;Кафе;Воронеж;L;Первичный запас сырья, продуктов и расходных материалов;303333;200000;360000
20206;3601;Кафе;Воронеж;S;Регистрация бизнеса и сопутствующие госпошлины;15000;10000;20000
20206;3601;Кафе;Воронеж;M;Регистрация бизнеса и сопутствующие госпошлины;21667;15000;30000
20206;3601;Кафе;Воронеж;L;Регистрация бизнеса и сопутствующие госпошлины;33333;20000;50000
20206;3601;Кафе;Воронеж;S;Разрешительная документация и обязательные уведомления для общепита;23333;15000;30000
20206;3601;Кафе;Воронеж;M;Разрешительная документация и обязательные уведомления для общепита;40000;25000;50000
20206;3601;Кафе;Воронеж;L;Разрешительная документация и обязательные уведомления для общепита;70000;40000;100000
20206;3601;Кафе;Воронеж;S;Маркетинг: вывеска и наружное оформление;60000;30000;80000
20206;3601;Кафе;Воронеж;M;Маркетинг: вывеска и наружное оформление;126667;70000;160000
20206;3601;Кафе;Воронеж;L;Маркетинг: вывеска и наружное оформление;273333;200000;320000
20206;3601;Кафе;Воронеж;S;Маркетинг: реклама на запуск;53333;20000;80000
20206;3601;Кафе;Воронеж;M;Маркетинг: реклама на запуск;116667;80000;150000
20206;3601;Кафе;Воронеж;L;Маркетинг: реклама на запуск;256667;220000;300000
20206;3601;Кафе;Воронеж;S;Касса, POS-оборудование и учетное ПО;46667;30000;80000
20206;3601;Кафе;Воронеж;M;Касса, POS-оборудование и учетное ПО;93333;50000;170000
20206;3601;Кафе;Воронеж;L;Касса, POS-оборудование и учетное ПО;150000;90000;260000
20206;3601;Кафе;Воронеж;S;Монтаж, доставка и пусконаладка оборудования;46667;25000;75000
20206;3601;Кафе;Воронеж;M;Монтаж, доставка и пусконаладка оборудования;90000;50000;140000
20206;3601;Кафе;Воронеж;L;Монтаж, доставка и пусконаладка оборудования;160000;70000;260000
20206;3601;Кафе;Воронеж;S;Резерв;130000;38000;252000
20206;3601;Кафе;Воронеж;M;Резерв;211667;60000;375000
20206;3601;Кафе;Воронеж;L;Резерв;490000;300000;825000
20206;78;Кафе;г.Санкт-Петербург;S;Аренда помещения и обеспечительный депозит;416667;400000;450000
20206;78;Кафе;г.Санкт-Петербург;M;Аренда помещения и обеспечительный депозит;950000;900000;1000000
20206;78;Кафе;г.Санкт-Петербург;L;Аренда помещения и обеспечительный депозит;2066667;1800000;2400000
20206;78;Кафе;г.Санкт-Петербург;S;Ремонт, отделка и подготовка помещения;566667;450000;650000
20206;78;Кафе;г.Санкт-Петербург;M;Ремонт, отделка и подготовка помещения;1366667;1100000;1500000
20206;78;Кафе;г.Санкт-Петербург;L;Ремонт, отделка и подготовка помещения;3066667;2800000;3400000
20206;78;Кафе;г.Санкт-Петербург;S;Проектирование и согласование планировки, технологический проект;100000;80000;120000
20206;78;Кафе;г.Санкт-Петербург;M;Проектирование и согласование планировки, технологический проект;186667;180000;200000
20206;78;Кафе;г.Санкт-Петербург;L;Проектирование и согласование планировки, технологический проект;370000;260000;450000
20206;78;Кафе;г.Санкт-Петербург;S;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);603333;500000;760000
20206;78;Кафе;г.Санкт-Петербург;M;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);1466667;1200000;1700000
20206;78;Кафе;г.Санкт-Петербург;L;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);3366667;2500000;3800000
20206;78;Кафе;г.Санкт-Петербург;S;Мебель и интерьерное оснащение зала;270000;250000;300000
20206;78;Кафе;г.Санкт-Петербург;M;Мебель и интерьерное оснащение зала;726667;700000;780000
20206;78;Кафе;г.Санкт-Петербург;L;Мебель и интерьерное оснащение зала;1733333;1500000;1900000
20206;78;Кафе;г.Санкт-Петербург;S;Посуда, инвентарь и мелкий кухонный инвентарь;96667;90000;100000
20206;78;Кафе;г.Санкт-Петербург;M;Посуда, инвентарь и мелкий кухонный инвентарь;210000;180000;250000
20206;78;Кафе;г.Санкт-Петербург;L;Посуда, инвентарь и мелкий кухонный инвентарь;390000;320000;450000
20206;78;Кафе;г.Санкт-Петербург;S;Первичный запас сырья, продуктов и расходных материалов;123333;50000;200000
20206;78;Кафе;г.Санкт-Петербург;M;Первичный запас сырья, продуктов и расходных материалов;240000;100000;400000
20206;78;Кафе;г.Санкт-Петербург;L;Первичный запас сырья, продуктов и расходных материалов;506667;200000;900000
20206;78;Кафе;г.Санкт-Петербург;S;Регистрация бизнеса и сопутствующие госпошлины;20000;15000;25000
20206;78;Кафе;г.Санкт-Петербург;M;Регистрация бизнеса и сопутствующие госпошлины;30000;25000;35000
20206;78;Кафе;г.Санкт-Петербург;L;Регистрация бизнеса и сопутствующие госпошлины;46667;40000;50000
20206;78;Кафе;г.Санкт-Петербург;S;Разрешительная документация и обязательные уведомления для общепита;43333;40000;50000
20206;78;Кафе;г.Санкт-Петербург;M;Разрешительная документация и обязательные уведомления для общепита;76667;70000;80000
20206;78;Кафе;г.Санкт-Петербург;L;Разрешительная документация и обязательные уведомления для общепита;130000;100000;150000
20206;78;Кафе;г.Санкт-Петербург;S;Маркетинг: вывеска и наружное оформление;113333;100000;140000
20206;78;Кафе;г.Санкт-Петербург;M;Маркетинг: вывеска и наружное оформление;220000;200000;260000
20206;78;Кафе;г.Санкт-Петербург;L;Маркетинг: вывеска и наружное оформление;400000;300000;450000
20206;78;Кафе;г.Санкт-Петербург;S;Маркетинг: реклама на запуск;113333;90000;150000
20206;78;Кафе;г.Санкт-Петербург;M;Маркетинг: реклама на запуск;226667;180000;300000
20206;78;Кафе;г.Санкт-Петербург;L;Маркетинг: реклама на запуск;466667;300000;800000
20206;78;Кафе;г.Санкт-Петербург;S;Касса, POS-оборудование и учетное ПО;66667;50000;80000
20206;78;Кафе;г.Санкт-Петербург;M;Касса, POS-оборудование и учетное ПО;140000;100000;180000
20206;78;Кафе;г.Санкт-Петербург;L;Касса, POS-оборудование и учетное ПО;280000;200000;400000
20206;78;Кафе;г.Санкт-Петербург;S;Монтаж, доставка и пусконаладка оборудования;113333;60000;180000
20206;78;Кафе;г.Санкт-Петербург;M;Монтаж, доставка и пусконаладка оборудования;223333;150000;320000
20206;78;Кафе;г.Санкт-Петербург;L;Монтаж, доставка и пусконаладка оборудования;400000;250000;650000
20206;78;Кафе;г.Санкт-Петербург;S;Резерв;274667;163000;348000
20206;78;Кафе;г.Санкт-Петербург;M;Резерв;529667;218000;813000
20206;78;Кафе;г.Санкт-Петербург;L;Резерв;1306667;1020000;1800000
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Аренда помещения и обеспечительный депозит;1189600;1034400;1500000
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Аренда помещения и обеспечительный депозит;4539867;4309800;5000000
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Аренда помещения и обеспечительный депозит;15343700;15000000;15515550
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Ремонт, отделка и подготовка помещения под фитнес-центр;1298773;1000000;1517120
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Ремонт, отделка и подготовка помещения под фитнес-центр;5026160;3000000;6332080
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Ремонт, отделка и подготовка помещения под фитнес-центр;17188097;8000000;22876890
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Проектирование, перепланировка и согласования по помещению;373547;275840;500000
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Проектирование, перепланировка и согласования по помещению;1363267;1153200;1500000
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Проектирование, перепланировка и согласования по помещению;4444147;4000000;5171850
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Спортивное и тренажерное оборудование;1465440;1379200;1517120
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Спортивное и тренажерное оборудование;6026160;5746400;6332080
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Спортивное и тренажерное оборудование;20521430;18000000;22876890
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Оборудование для групповых и кардио-зон;680427;551680;800000
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Оборудование для групповых и кардио-зон;2393200;2000000;2873200
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Оборудование для групповых и кардио-зон;7888293;5000000;10343700
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Оборудование для раздевалок, душевых и санитарных зон;329867;300000;344800
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Оборудование для раздевалок, душевых и санитарных зон;1292700;1000000;1441500
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Оборудование для раздевалок, душевых и санитарных зон;4124563;2000000;5201840
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Мебель и инвентарь для клиентских и административных зон;273547;200000;344800
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Мебель и инвентарь для клиентских и административных зон;1029933;500000;1436600
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Мебель и инвентарь для клиентских и административных зон;3444147;1000000;5171850
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Системы вентиляции, кондиционирования и климат-контроль;467787;300000;689600
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Системы вентиляции, кондиционирования и климат-контроль;1801067;800000;2873200
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Системы вентиляции, кондиционирования и климат-контроль;6194863;2000000;10343700
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Системы безопасности и видеонаблюдения;181600;137920;206880
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Системы безопасности и видеонаблюдения;646187;500000;861960
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Системы безопасности и видеонаблюдения;2061137;1000000;3103110
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Регистрация бизнеса и сопутствующие организационные расходы;62640;50000;68960
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Регистрация бизнеса и сопутствующие организационные расходы;225207;100000;288300
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Регистрация бизнеса и сопутствующие организационные расходы;758173;200000;1040150
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Разрешительная документация и обязательные согласования;136773;100000;172400
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Разрешительная документация и обязательные согласования;498480;200000;720800
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Разрешительная документация и обязательные согласования;1723043;500000;2600390
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Вывеска и наружное оформление;125280;100000;137920
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Вывеска и наружное оформление;450413;200000;576600
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Вывеска и наружное оформление;1549680;500000;2080300
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Рекламная кампания на запуск;373547;275840;500000
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Рекламная кампания на запуск;1363267;1153200;1500000
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Рекламная кампания на запуск;4110813;3000000;5171850
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Кассовое оборудование, POS-терминал и учетное ПО;148267;100000;206880
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Кассовое оборудование, POS-терминал и учетное ПО;546187;200000;861960
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Кассовое оборудование, POS-терминал и учетное ПО;1894470;500000;3103110
60303;10;Деятельность фитнес-центров;Республика Карелия;S;Резерв;362053;103440;500000
60303;10;Деятельность фитнес-центров;Республика Карелия;M;Резерв;1149693;430980;2018100
60303;10;Деятельность фитнес-центров;Республика Карелия;L;Резерв;3610868;1551555;7281050
20206;77;Кафе;г.Москва;S;Аренда помещения и обеспечительный депозит;573333;500000;700000
20206;77;Кафе;г.Москва;M;Аренда помещения и обеспечительный депозит;1166667;1000000;1450000
20206;77;Кафе;г.Москва;L;Аренда помещения и обеспечительный депозит;2533333;2000000;3500000
20206;77;Кафе;г.Москва;S;Ремонт, отделка и подготовка помещения;580000;420000;720000
20206;77;Кафе;г.Москва;M;Ремонт, отделка и подготовка помещения;1438000;1164000;1650000
20206;77;Кафе;г.Москва;L;Ремонт, отделка и подготовка помещения;3316667;3000000;3950000
20206;77;Кафе;г.Москва;S;Проектирование и согласование планировки, технологический проект;100000;80000;120000
20206;77;Кафе;г.Москва;M;Проектирование и согласование планировки, технологический проект;206667;200000;220000
20206;77;Кафе;г.Москва;L;Проектирование и согласование планировки, технологический проект;440000;400000;500000
20206;77;Кафе;г.Москва;S;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);756667;620000;850000
20206;77;Кафе;г.Москва;M;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);1773333;1500000;2020000
20206;77;Кафе;г.Москва;L;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);4088667;3650000;4616000
20206;77;Кафе;г.Москва;S;Мебель и интерьерное оснащение зала;313333;260000;400000
20206;77;Кафе;г.Москва;M;Мебель и интерьерное оснащение зала;700000;580000;900000
20206;77;Кафе;г.Москва;L;Мебель и интерьерное оснащение зала;1650000;1450000;2000000
20206;77;Кафе;г.Москва;S;Посуда, инвентарь и мелкий кухонный инвентарь;86667;70000;100000
20206;77;Кафе;г.Москва;M;Посуда, инвентарь и мелкий кухонный инвентарь;176667;150000;200000
20206;77;Кафе;г.Москва;L;Посуда, инвентарь и мелкий кухонный инвентарь;353333;300000;400000
20206;77;Кафе;г.Москва;S;Первичный запас сырья, продуктов и расходных материалов;80000;50000;120000
20206;77;Кафе;г.Москва;M;Первичный запас сырья, продуктов и расходных материалов;186667;100000;260000
20206;77;Кафе;г.Москва;L;Первичный запас сырья, продуктов и расходных материалов;406667;200000;520000
20206;77;Кафе;г.Москва;S;Регистрация бизнеса и сопутствующие госпошлины;27333;12000;50000
20206;77;Кафе;г.Москва;M;Регистрация бизнеса и сопутствующие госпошлины;35000;25000;50000
20206;77;Кафе;г.Москва;L;Регистрация бизнеса и сопутствующие госпошлины;48333;45000;50000
20206;77;Кафе;г.Москва;S;Разрешительная документация и обязательные уведомления для общепита;31667;25000;40000
20206;77;Кафе;г.Москва;M;Разрешительная документация и обязательные уведомления для общепита;61667;50000;85000
20206;77;Кафе;г.Москва;L;Разрешительная документация и обязательные уведомления для общепита;120000;100000;160000
20206;77;Кафе;г.Москва;S;Маркетинг: вывеска и наружное оформление;90000;80000;100000
20206;77;Кафе;г.Москва;M;Маркетинг: вывеска и наружное оформление;206667;200000;220000
20206;77;Кафе;г.Москва;L;Маркетинг: вывеска и наружное оформление;393333;300000;480000
20206;77;Кафе;г.Москва;S;Маркетинг: реклама на запуск;73333;50000;100000
20206;77;Кафе;г.Москва;M;Маркетинг: реклама на запуск;176667;150000;200000
20206;77;Кафе;г.Москва;L;Маркетинг: реклама на запуск;406667;300000;500000
20206;77;Кафе;г.Москва;S;Касса, POS-оборудование и учетное ПО;68333;50000;85000
20206;77;Кафе;г.Москва;M;Касса, POS-оборудование и учетное ПО;140000;100000;170000
20206;77;Кафе;г.Москва;L;Касса, POS-оборудование и учетное ПО;273333;200000;320000
20206;77;Кафе;г.Москва;S;Монтаж, доставка и пусконаладка оборудования;83333;30000;120000
20206;77;Кафе;г.Москва;M;Монтаж, доставка и пусконаладка оборудования;180000;100000;240000
20206;77;Кафе;г.Москва;L;Монтаж, доставка и пусконаладка оборудования;306667;200000;420000
20206;77;Кафе;г.Москва;S;Резерв;260333;190000;298000
20206;77;Кафе;г.Москва;M;Резерв;524000;96000;760000
20206;77;Кафе;г.Москва;L;Резерв;1588000;1260000;1785000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Аренда помещения и обеспечительный депозит;230000;180000;300000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Аренда помещения и обеспечительный депозит;416667;330000;500000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Аренда помещения и обеспечительный депозит;725000;540000;900000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Ремонт, отделка и подготовка помещения под салон;180000;150000;200000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Ремонт, отделка и подготовка помещения под салон;376667;250000;500000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Ремонт, отделка и подготовка помещения под салон;655000;400000;900000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);180000;140000;250000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);326667;200000;500000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);563333;300000;900000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);148333;100000;180000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);303333;180000;400000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);492333;250000;650000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Первичный запас расходных материалов и косметики для старта;73333;50000;90000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Первичный запас расходных материалов и косметики для старта;133333;70000;180000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Первичный запас расходных материалов и косметики для старта;238333;100000;315000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Регистрация бизнеса и открытие расчетного счета;15667;12000;20000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Регистрация бизнеса и открытие расчетного счета;18333;15000;20000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Регистрация бизнеса и открытие расчетного счета;21000;18000;25000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Уведомление/согласования и санитарно-эпидемиологическая подготовка помещения;28333;25000;30000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Уведомление/согласования и санитарно-эпидемиологическая подготовка помещения;43333;40000;50000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Уведомление/согласования и санитарно-эпидемиологическая подготовка помещения;61667;50000;80000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Наружная вывеска и фирменное оформление;41667;35000;50000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Наружная вывеска и фирменное оформление;73333;60000;100000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Наружная вывеска и фирменное оформление;116667;80000;180000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Запусковая реклама и продвижение на старте;65000;45000;100000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Запусковая реклама и продвижение на старте;118333;85000;150000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Запусковая реклама и продвижение на старте;193333;130000;250000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Онлайн-запись, касса, POS-оборудование и учетное ПО;40667;32000;50000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Онлайн-запись, касса, POS-оборудование и учетное ПО;65000;55000;70000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Онлайн-запись, касса, POS-оборудование и учетное ПО;101667;85000;120000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Инженерное оснащение и мелкое хозяйственное оборудование (освещение, сантехника, бытовое оснащение);34000;30000;42000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Инженерное оснащение и мелкое хозяйственное оборудование (освещение, сантехника, бытовое оснащение);65000;50000;75000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Инженерное оснащение и мелкое хозяйственное оборудование (освещение, сантехника, бытовое оснащение);113333;70000;150000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Дезинфекционные средства и санитарные расходники для запуска;15000;10000;20000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Дезинфекционные средства и санитарные расходники для запуска;26000;18000;30000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Дезинфекционные средства и санитарные расходники для запуска;38333;25000;50000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;S;Резерв;86000;10000;140000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;M;Резерв;147333;30000;280000
181801;50;Предоставление услуг парикмахерскими и салонами красоты;Московская область;L;Резерв;183333;50000;400000
131301;5401;Оптика и очки;Новосибирск;S;Аренда помещения под салон оптики + обеспечительный депозит;183333;120000;250000
131301;5401;Оптика и очки;Новосибирск;M;Аренда помещения под салон оптики + обеспечительный депозит;316667;200000;450000
131301;5401;Оптика и очки;Новосибирск;L;Аренда помещения под салон оптики + обеспечительный депозит;566667;400000;700000
131301;5401;Оптика и очки;Новосибирск;S;Ремонт и подготовка помещения под требования салона оптики;90000;80000;100000
131301;5401;Оптика и очки;Новосибирск;M;Ремонт и подготовка помещения под требования салона оптики;166667;150000;200000
131301;5401;Оптика и очки;Новосибирск;L;Ремонт и подготовка помещения под требования салона оптики;343333;250000;500000
131301;5401;Оптика и очки;Новосибирск;S;Вывеска и наружное оформление;38333;30000;50000
131301;5401;Оптика и очки;Новосибирск;M;Вывеска и наружное оформление;60000;50000;70000
131301;5401;Оптика и очки;Новосибирск;L;Вывеска и наружное оформление;100000;80000;120000
131301;5401;Оптика и очки;Новосибирск;S;Торговое и демонстрационное оборудование для салона оптики;70000;60000;80000
131301;5401;Оптика и очки;Новосибирск;M;Торговое и демонстрационное оборудование для салона оптики;120000;120000;120000
131301;5401;Оптика и очки;Новосибирск;L;Торговое и демонстрационное оборудование для салона оптики;223333;200000;250000
131301;5401;Оптика и очки;Новосибирск;S;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);90000;80000;100000
131301;5401;Оптика и очки;Новосибирск;M;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);186667;180000;200000
131301;5401;Оптика и очки;Новосибирск;L;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);346667;300000;400000
131301;5401;Оптика и очки;Новосибирск;S;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;16667;0;50000
131301;5401;Оптика и очки;Новосибирск;M;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;76667;70000;80000
131301;5401;Оптика и очки;Новосибирск;L;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;170000;150000;200000
131301;5401;Оптика и очки;Новосибирск;S;Компьютеры, POS-оборудование и касса;36667;20000;50000
131301;5401;Оптика и очки;Новосибирск;M;Компьютеры, POS-оборудование и касса;56667;30000;80000
131301;5401;Оптика и очки;Новосибирск;L;Компьютеры, POS-оборудование и касса;90000;50000;120000
131301;5401;Оптика и очки;Новосибирск;S;Учетное и кассовое программное обеспечение;13333;10000;15000
131301;5401;Оптика и очки;Новосибирск;M;Учетное и кассовое программное обеспечение;21667;15000;25000
131301;5401;Оптика и очки;Новосибирск;L;Учетное и кассовое программное обеспечение;35000;25000;40000
131301;5401;Оптика и очки;Новосибирск;S;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;136667;60000;200000
131301;5401;Оптика и очки;Новосибирск;M;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;240000;100000;320000
131301;5401;Оптика и очки;Новосибирск;L;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;433333;180000;620000
